node,desc,type,pmax,pmin,fuelcost,inflow_fac,inflow_ref,storage_cap,storage_price,storval_filling_ref,storval_time_ref,storage_ini,pump_cap,pump_efficiency,pump_deadband,gen_lat,gen_lon,year,status
NO4_1,NO2 2 CCGT,fossil_gas,92.97081594208456,0,45,1,const,0,1,const,const,0.6,0,0,0,,,,updated
NO4_1,NO4_1 biomass,biomass,27.96387823258012,0,15,1,const,0,1,const,const,0.6,0,0,0,,,,created
NO4_1,NO2 2 onwind,wind_on,421.2740097375706,0,0.015,1,windon_NO4,0,1,const,const,0.6,0,0,0,,,,updated
NO4_1,NO4_1 ror,ror,262.20675433666037,0,0,0.46,inflow_NO4,0,1,const,const,0.6,0,0,0,,,,created
NO4_1,NO2 2 hydro,hydro,1784.603865388295,0,0,0.46,inflow_NO4,7562594.809,10,hydro,const,0.6,0,0,5,,,,updated
NO4_2,NO2 12 hydro,hydro,808.7374772578527,0,0,0.46,inflow_NO4,3427177.294753261,10,hydro,const,0.6,0,0,5,,,,updated
NO4_2,NO2 12 onwind,wind_on,190.91075979224848,0,0.015,1,windon_NO4,0,1,const,const,0.6,0,0,0,,,,updated
NO4_2,NO4_2 ror,ror,118.82549014655467,0,0,0.46,inflow_NO4,0,1,const,const,0.6,0,0,0,,,,created
NO4_2,NO4_2 biomass,biomass,12.672524572416496,0,15,1,const,0,1,const,const,0.6,0,0,0,,,,created
NO4_2,NO4_2 fossil_gas,fossil_gas,42.13202974725484,0,45,1,const,0,1,const,const,0.6,0,0,0,,,,created
NO4_3,NO2 5 hydro,hydro,2320.658657353852,0,0,0.46,inflow_NO4,9834227.895957796,10,hydro,const,0.6,0,0,5,,,,updated
NO4_3,NO2 5 onwind,wind_on,547.8152304701807,0,0.015,1,windon_NO4,0,1,const,const,0.6,0,0,0,,,,updated
NO4_3,NO4_3 fossil_gas,fossil_gas,120.89715431066058,0,45,1,const,0,1,const,const,0.6,0,0,0,,,,created
NO4_3,NO4_3 biomass,biomass,36.36359719500338,0,15,1,const,0,1,const,const,0.6,0,0,0,,,,created
NO4_3,NO4_3 ror,ror,340.9677555167849,0,0,0.46,inflow_NO4,0,1,const,const,0.6,0,0,0,,,,created
NO5_1,NO5_1 ror,ror,533.9819013237577,0,0,0.46,inflow_NO5,0,1,const,const,0.6,0,0,0,,,,created
NO5_1,NO5_1 fossil_gas,fossil_gas,114.93780835668326,0,45,1,const,0,1,const,const,0.6,0,0,0,,,,created
NO5_1,NO2 4 hydro,hydro,4541.839333344562,0,0,0.46,inflow_NO5,10329436.891638385,10,hydro,const,0.6,0,0,5,,,,updated
NO5_1,NO2 4 solar,solar,12.22776481,0,0.01,1,solar_NO5,0,1,const,const,0.6,0,0,0,,,,updated
NO5_1,NO2 4 onwind,wind_on,42.16624013,0,0.015,1,windon_NO5,0,1,const,const,0.6,0,0,0,,,,updated
NO5_1,NO5_1 biomass,biomass,19.156301392780545,0,15,1,const,0,1,const,const,0.6,0,0,0,,,,created
NO5_2,NO5_2 ror,ror,358.01809867624223,0,0,0.46,inflow_NO5,0,1,const,const,0.6,0,0,0,,,,created
NO5_2,NO5_2 biomass,biomass,12.843698607219453,0,15,1,const,0,1,const,const,0.6,0,0,0,,,,created
NO5_2,NO2 8 onwind,wind_on,98.6603901,0,0.015,1,windon_NO5,0,1,const,const,0.6,0,0,0,,,,updated
NO5_2,NO2 8 solar,solar,10.75460769,0,0.01,1,solar_NO5,0,1,const,const,0.6,0,0,0,,,,updated
NO5_2,NO2 8 hydro,hydro,3045.160666655437,0,0,0.46,inflow_NO5,6925563.108361616,10,hydro,const,0.6,0,0,5,,,,updated
NO5_2,NO2 8 CCGT,fossil_gas,77.06219164331672,0,45,1,const,0,1,const,const,0.6,0,0,0,,,,updated
SE1_1,SE1_1 fossil_other,fossil_other,101.02241202717133,0,85,1,const,0,1,const,const,0.6,0,0,0,,,,created
SE1_1,SE1_1 solar,solar,11.88498965025545,0,0.01,1,solar_SE1,0,1,const,const,0.6,0,0,0,,,,created
SE1_1,SE1_1 ror,ror,1234.6709129567812,0,0,0.46,inflow_NO1,0,1,const,const,0.6,0,0,0,,,,created
SE1_1,SE2 4 onwind,wind_on,1273.3917482416553,0,0.015,1,windon_SE1,0,1,const,const,0.6,0,0,0,,,,updated
SE1_1,SE2 4 hydro,hydro,1193.621757234981,0,0,0.46,inflow_NO1,6286310.597152972,10,hydro,const,0.6,0,0,5,,,,updated
SE1_3,SE2 2 solar,solar,16.11501034974455,0,0.01,1,solar_SE1,0,1,const,const,0.6,0,0,0,,,,updated
SE1_3,SE1_3 fossil_other,fossil_other,136.97758797282867,0,85,1,const,0,1,const,const,0.6,0,0,0,,,,created
SE1_3,SE2 2 onwind,wind_on,1726.6082517583447,0,0.015,1,windon_SE1,0,1,const,const,0.6,0,0,0,,,,updated
SE1_3,SE1_3 hydro,hydro,1618.4470948284388,0,0,0.46,inflow_NO1,8523689.402847027,10,const,const,0.6,0,0,0,,,,created
SE1_3,SE1_3 ror,ror,1674.1061731088198,0,0,0.46,inflow_NO1,0,1,const,const,0.6,0,0,0,,,,created
SE2_2,SE2 9 onwind,wind_on,1868.726802739197,0,0.015,1,windon_SE2,0,1,const,const,0.6,0,0,0,,,,updated
SE2_2,SE2 9 solar,solar,45.73902624321352,0,0.01,1,solar_SE2,0,1,const,const,0.6,0,0,0,,,,updated
SE2_2,SE2_2 ror,ror,2225.819764880171,0,0,0.46,inflow_NO1,0,1,const,const,0.6,0,0,0,,,,created
SE2_2,SE2_2 hydro,hydro,247.0240960410698,0,0,0.46,inflow_NO1,4308232.831172147,10,const,const,0.6,0,0,0,,,,created
SE2_2,SE2_2 fossil_other,fossil_other,218.28744859785138,0,85,1,const,0,1,const,const,0.6,0,0,0,,,,created
SE2_3,SE2_3 fossil_other,fossil_other,227.88298685494885,0,85,1,const,0,1,const,const,0.6,0,0,0,,,,created
SE2_3,SE2_3 ror,ror,2323.6629475482637,0,0,0.46,inflow_NO1,0,1,const,const,0.6,0,0,0,,,,created
SE2_3,SE2 1 onwind,wind_on,1950.8727971283765,0,0.015,1,windon_SE2,0,1,const,const,0.6,0,0,0,,,,updated
SE2_3,SE2 1 solar,solar,47.74963463585503,0,0.01,1,solar_SE2,0,1,const,const,0.6,0,0,0,,,,updated
SE2_3,SE2_3 hydro,hydro,257.88284755982454,0,0,0.46,inflow_NO1,4497615.286359279,10,const,const,0.6,0,0,0,,,,created
SE2_4,SE2_4 hydro,hydro,52.88652989999866,0,0,0.46,inflow_NO1,922369.4695923921,10,const,const,0.6,0,0,0,,,,created
SE2_4,SE2_4 ror,ror,476.53603609492376,0,0,0.46,inflow_NO1,0,1,const,const,0.6,0,0,0,,,,created
SE2_4,SE2 6 solar,solar,9.792479429239002,0,0.01,1,solar_SE2,0,1,const,const,0.6,0,0,0,,,,updated
SE2_4,SE2 6 onwind,wind_on,400.08435416585456,0,0.015,1,windon_SE2,0,1,const,const,0.6,0,0,0,,,,updated
SE2_4,SE2_4 fossil_other,fossil_other,46.73416829403284,0,85,1,const,0,1,const,const,0.6,0,0,0,,,,created
SE2_5,SE2 8 hydro,hydro,114.19528189131303,0,0,0.46,inflow_NO1,1991627.0132907087,10,hydro,const,0.6,0,0,5,,,,updated
SE2_5,SE2 8 onwind,wind_on,863.8824610096952,0,0.015,1,windon_SE2,0,1,const,const,0.6,0,0,0,,,,updated
SE2_5,SE2_5 fossil_other,fossil_other,100.91079018389668,0,85,1,const,0,1,const,const,0.6,0,0,0,,,,created
SE2_5,SE2_5 ror,ror,1028.960816225345,0,0,0.46,inflow_NO1,0,1,const,const,0.6,0,0,0,,,,created
SE2_5,SE2 8 solar,solar,21.144419022221765,0,0.01,1,solar_SE2,0,1,const,const,0.6,0,0,0,,,,updated
SE2_6,SE2_6 ror,ror,1314.015997113601,0,0,0.46,inflow_NO1,0,1,const,const,0.6,0,0,0,,,,created
SE2_6,SE2_6 solar,solar,27.002101933090266,0,0.01,1,solar_SE2,0,1,const,const,0.6,0,0,0,,,,created
SE2_6,SE2_6 hydro,hydro,145.83104121548993,0,0,0.46,inflow_NO1,2543371.6371707176,10,const,const,0.6,0,0,0,,,,created
SE2_6,SE2 16 onwind,wind_on,1103.2056376615262,0,0.015,1,windon_SE2,0,1,const,const,0.6,0,0,0,,,,updated
SE2_6,SE2_6 fossil_other,fossil_other,128.8663188064248,0,85,1,const,0,1,const,const,0.6,0,0,0,,,,created
SE2_7,SE2 13 onwind,wind_on,636.2279472953513,0,0.015,1,windon_SE2,0,1,const,const,0.6,0,0,0,,,,updated
SE2_7,SE2_7 hydro,hydro,84.10198501,0,0,0.46,inflow_NO1,1466783.7624147553,10,const,const,0.6,0,0,0,,,,created
SE2_7,SE2_7 ror,ror,757.8040503209769,0,0,0.46,inflow_NO1,0,1,const,const,0.6,0,0,0,,,,created
SE2_7,SE2 13 solar,solar,15.572338736380429,0,0.01,1,solar_SE2,0,1,const,const,0.6,0,0,0,,,,updated
SE2_7,SE2_7 fossil_other,fossil_other,74.31828726284552,0,85,1,const,0,1,const,const,0.6,0,0,0,,,,created
SE3_1,SE2 11 onwind,wind_on,338.64954930229504,0,0.015,1,windon_SE3,0,1,const,const,0.6,0,0,0,,,,updated
SE3_1,SE2 11 solar,solar,222.18277308722003,0,0.01,1,solar_SE3,0,1,const,const,0.6,0,0,0,,,,updated
SE3_1,SE2 11 hydro,hydro,80.79287475866197,0,0,0.46,inflow_NO1,248377.1322799145,10,hydro,const,0.6,0,0,5,,,,updated
SE3_1,SE3_1 fossil_other,fossil_other,393.76862434620597,0,85,1,const,0,1,const,const,0.6,0,0,0,,,,created
SE3_1,SE3_1 ror,ror,51.79735158975717,0,0,0.46,inflow_NO1,0,1,const,const,0.6,0,0,0,,,,created
SE3_10,SE2 15 solar,solar,43.85637344501682,0,0.01,1,solar_SE3,0,1,const,const,0.6,0,0,0,,,,updated
SE3_10,Karehamn,wind_off,48,0,0.015,1,windoff_DE_Baltic2,0,1,const,const,0.6,0,0,0,56.98,17.02,,updated
SE3_10,SE3_10 fossil_other,fossil_other,77.72548519537351,0,85,1,const,0,1,const,const,0.6,0,0,0,,,,created
SE3_10,SE3_10 hydro,hydro,15.94760222801523,0,0,0.46,inflow_NO1,49026.844507850976,10,const,const,0.6,0,0,0,,,,created
SE3_10,SE3_10 ror,ror,10.224212990137945,0,0,0.46,inflow_NO1,0,1,const,const,0.6,0,0,0,,,,created
SE3_10,SE2 15 onwind,wind_on,66.84560146054983,0,0.015,1,windon_SE3,0,1,const,const,0.6,0,0,0,,,,updated
SE3_2,SE3_2 ror,ror,19.602217816440874,0,0,0.46,inflow_NO1,0,1,const,const,0.6,0,0,0,,,,created
SE3_2,SE2 17 hydro,hydro,30.57529932377657,0,0,0.46,inflow_NO1,93995.97659229775,10,hydro,const,0.6,0,0,5,,,,updated
SE3_2,SE2 17 solar,solar,84.0829691,0,0.01,1,solar_SE3,0,1,const,const,0.6,0,0,0,,,,updated
SE3_2,SE2 17 onwind,wind_on,128.15871902948464,0,0.015,1,windon_SE3,0,1,const,const,0.6,0,0,0,,,,updated
SE3_2,SE3_2 fossil_other,fossil_other,149.01801167071596,0,85,1,const,0,1,const,const,0.6,0,0,0,,,,created
SE3_3,SE2 14 nuclear,nuclear,5441.063506,0,11.4,1,const,0,1,const,const,0.6,0,0,0,,,,updated
SE3_3,SE2 14 solar,solar,1062.1266597893327,0,0.01,1,solar_SE3,0,1,const,const,0.6,0,0,0,,,,updated
SE3_3,SE2 14 onwind,wind_on,1618.8866024208378,0,0.015,1,windon_SE3,0,1,const,const,0.6,0,0,0,,,,updated
SE3_3,SE3_3 fossil_other,fossil_other,1882.378853658898,0,85,1,const,0,1,const,const,0.6,0,0,0,,,,created
SE3_3,SE3_3 hydro,hydro,386.2237607796401,0,0,0.46,inflow_NO1,1187346.6615386894,10,const,const,0.6,0,0,0,,,,created
SE3_3,SE3_3 ror,ror,247.61302267284987,0,0,0.46,inflow_NO1,0,1,const,const,0.6,0,0,0,,,,created
SE3_4,SE3_4 ror,ror,11.158495181352066,0,0,0.46,inflow_NO1,0,1,const,const,0.6,0,0,0,,,,created
SE3_4,SE3_4 wind_on,wind_on,72.95391073245456,0,0.015,1,windon_SE3,0,1,const,const,0.6,0,0,0,,,,created
SE3_4,SE2 5 solar,solar,47.863941432933146,0,0.01,1,solar_SE3,0,1,const,const,0.6,0,0,0,,,,updated
SE3_4,SE2 5 hydro,hydro,17.404884149721386,0,0,0.46,inflow_NO1,53506.88690908923,10,hydro,const,0.6,0,0,5,,,,updated
SE3_4,SE3_4 fossil_other,fossil_other,84.82799144123905,0,85,1,const,0,1,const,const,0.6,0,0,0,,,,created
SE3_5,SE3_5 ror,ror,20.07362632650033,0,0,0.46,inflow_NO1,0,1,const,const,0.6,0,0,0,,,,created
SE3_5,SE3_5 fossil_other,fossil_other,152.60170610323044,0,85,1,const,0,1,const,const,0.6,0,0,0,,,,created
SE3_5,SE2 12 solar,solar,86.10505800494303,0,0.01,1,solar_SE3,0,1,const,const,0.6,0,0,0,,,,updated
SE3_5,SE2 12 hydro,hydro,31.310596545438628,0,0,0.46,inflow_NO1,96256.46077280688,10,hydro,const,0.6,0,0,5,,,,updated
SE3_5,SE2 12 onwind,wind_on,131.2407738946309,0,0.015,1,windon_SE3,0,1,const,const,0.6,0,0,0,,,,updated
SE3_6,SE2 3 solar,solar,649.4153530926081,0,0.01,1,solar_SE3,0,1,const,const,0.6,0,0,0,,,,updated
SE3_6,SE2 3 nuclear,nuclear,2335.936494,0,11.4,1,const,0,1,const,const,0.6,0,0,0,,,,updated
SE3_6,SE3_6 fossil_other,fossil_other,1150.941572,0,85,1,const,0,1,const,const,0.6,0,0,0,,,,created
SE3_6,SE3_6 hydro,hydro,236.14852114644572,0,0,0.46,inflow_NO1,725978.5302813295,10,const,const,0.6,0,0,0,,,,created
SE3_6,SE3_6 ror,ror,151.39785548863952,0,0,0.46,inflow_NO1,0,1,const,const,0.6,0,0,0,,,,created
SE3_6,SE2 3 onwind,wind_on,989.8346914072818,0,0.015,1,windon_SE3,0,1,const,const,0.6,0,0,0,,,,updated
SE3_7,SE3_7 fossil_other,fossil_other,397.8573084,0,85,1,const,0,1,const,const,0.6,0,0,0,,,,created
SE3_7,SE3_7 hydro,hydro,81.63178501669834,0,0,0.46,inflow_NO1,250956.14837203518,10,const,const,0.6,0,0,0,,,,created
SE3_7,SE3_7 ror,ror,52.335187750650874,0,0,0.46,inflow_NO1,0,1,const,const,0.6,0,0,0,,,,created
SE3_7,SE2 7 solar,solar,224.48980087969073,0,0.01,1,solar_SE3,0,1,const,const,0.6,0,0,0,,,,updated
SE3_7,SE2 7 onwind,wind_on,342.1659061795286,0,0.015,1,windon_SE3,0,1,const,const,0.6,0,0,0,,,,updated
SE3_8,SE2 21 onwind,wind_on,154.1898615017283,0,0.015,1,windon_SE3,0,1,const,const,0.6,0,0,0,,,,updated
SE3_8,SE2 21 solar,solar,101.16160225510217,0,0.01,1,solar_SE3,0,1,const,const,0.6,0,0,0,,,,updated
SE3_8,SE3_8 ror,ror,23.583750470760954,0,0,0.46,inflow_NO1,0,1,const,const,0.6,0,0,0,,,,created
SE3_8,SE3_8 hydro,hydro,36.78564520469641,0,0,0.46,inflow_NO1,113088.10451789646,10,const,const,0.6,0,0,0,,,,created
SE3_8,SE3_8 fossil_other,fossil_other,179.28601935764075,0,85,1,const,0,1,const,const,0.6,0,0,0,,,,created
SE3_9,SE3_9 ror,ror,19.283413226601482,0,0,0.46,inflow_NO1,0,1,const,const,0.6,0,0,0,,,,created
SE3_9,SE2 20 onwind,wind_on,126.07438407120924,0,0.015,1,windon_SE3,0,1,const,const,0.6,0,0,0,,,,updated
SE3_9,SE2 20 solar,solar,82.71546891444416,0,0.01,1,solar_SE3,0,1,const,const,0.6,0,0,0,,,,updated
SE3_9,SE2 20 hydro,hydro,30.078031828260947,0,0,0.46,inflow_NO1,92467.25423,10,hydro,const,0.6,0,0,5,,,,updated
SE3_9,SE3_9 fossil_other,fossil_other,146.59442743477717,0,85,1,const,0,1,const,const,0.6,0,0,0,,,,created
SE4_1,SE2 10 hydro,hydro,48.17765065065716,0,0,0.46,inflow_NO1,105322.23560195352,10,hydro,const,0.6,0,0,5,,,,updated
SE4_1,SE2 10 solar,solar,552.0013598066672,0,0.01,1,solar_SE4,0,1,const,const,0.6,0,0,0,,,,updated
SE4_1,SE2 10 onwind,wind_on,1143.0283694122725,0,0.015,1,windon_SE4,0,1,const,const,0.6,0,0,0,,,,updated
SE4_1,SE4_1 fossil_other,fossil_other,977.9921877324257,0,85,1,const,0,1,const,const,0.6,0,0,0,,,,created
SE4_2,SE2 0 hydro,hydro,54.28688292165373,0,0,0.46,inflow_NO1,118677.76439804649,10,hydro,const,0.6,0,0,5,,,,updated
SE4_2,SE2 0 onwind,wind_on,1287.9716305877278,0,0.015,1,windon_SE4,0,1,const,const,0.6,0,0,0,,,,updated
SE4_2,Lillgrund,wind_off,110,0,0.015,1,windoff_DE_Baltic2,0,1,const,const,0.6,0,0,0,55.516667,12.783333,,updated
SE4_2,SE2 0 solar,solar,621.9986401933329,0,0.01,1,solar_SE4,0,1,const,const,0.6,0,0,0,,,,updated
SE4_2,SE4_2 fossil_other,fossil_other,1102.0078122675745,0,85,1,const,0,1,const,const,0.6,0,0,0,,,,created
GB,,wind_on,6434,0,0.015,0.75,windon_UK,0,,,,,,,,,,,
GB,,wind_off,10446,0,0.015,0.5,windoff_GB_Doggerbank,0,,,,,,,,,,,
GB,,solar,13470,0,0.01,0.75,solar_UK,0,,,,,,,,,,,
GB,,hydro,10876,0,1,0.3,inflow_NO1,0,10,hydro,const,0.6,,,,,,,
GB,,biomass,4503,0,15,1,const,0,,,,,,,,,,,
GB,,nuclear,12638,0,11.4,0.8,const,0,,,,,,,,,,,
GB,,fossil_gas,36587,0,40,1,const,0,,,,,,,,,,,
GB,,fossil_other,20110,0,85,1,const,0,,,,,,,,,,,
DE,,wind_on,60048,0,0.015,1,windon_DE,0,,,,,,,,,,,
DE,,wind_off,1832,0,0.015,1,windoff_DE_Baltic2,0,,,,,,,,,,,
DE,,solar,77016,0,0.01,1,solar_DE,0,,,,,,,,,,,
DE,,hydro,14594,0,1,0.2,inflow_NO1,0,10,hydro,const,0.6,,,,,,,
DE,,biomass,8660,0,15,1,const,0,,,,,,,,,,,
DE,,nuclear,0,0,11.4,1,const,0,,,,,,,,,,,
DE,,fossil_gas,36327,0,45,1,const,0,,,,,,,,,,,
DE,,fossil_other,36704,0,30,1,const,0,,,,,,,,,,,
NL,,wind_on,1238.7,0,0.015,0.75,windon_NL,0,,,,,,,,,,,
NL,,wind_off,4764.5,0,0.015,0.5,windoff_GB_Doggerbank,0,,,,,,,,,,,
NL,,solar,11108,0,0.01,0.75,solar_NL,0,,,,,,,,,,,
NL,,hydro,1,0,1,1,inflow_NO1,0,10,hydro,const,0.6,,,,,,,
NL,,biomass,1340,0,15,1,const,0,,,,,,,,,,,
NL,,nuclear,485,0,11.4,1,const,0,,,,,,,,,,,
NL,,fossil_gas,12970,0,45,1,const,0,,,,,,,,,,,
NL,,fossil_other,4452,0,30,1,const,0,,,,,,,,,,,
EE,,wind_on,0,0,0.015,0.75,windon_FI,0,,,,,,,,,,,
EE,,wind_off,0,0,0.015,0.5,windoff_DE_Baltic2,0,,,,,,,,,,,
EE,,solar,0,0,0.01,1,solar_SE3,0,1,,,,,,,,,,
EE,,hydro,0,0,1,1,inflow_NO1,0,10,hydro,const,0.6,,,,,,,
EE,,biomass,0,0,15,1,const,0,,,,,,,,,,,
EE,,nuclear,0,0,11.4,1,const,0,,,,,,,,,,,
EE,,fossil_gas,423,0,45,1,const,0,,,,,,,,,,,
EE,,fossil_other,2111,0,30,1,const,0,,,,,,,,,,,
LT,,wind_on,1308,0,0.015,0.75,windon_FI,0,,,,,,,,,,,
LT,,wind_off,0,0,0.015,0.5,windoff_DE_Baltic2,0,,,,,,,,,,,
LT,,solar,0,0,0.01,1,solar_SE4,0,1,,,,,,,,,,
LT,,hydro,1001,0,1,1,inflow_NO1,0,10,hydro,const,0.6,,,,,,,
LT,,biomass,0,0,15,1,const,0,,,,,,,,,,,
LT,,nuclear,0,0,11.4,1,const,0,,,,,,,,,,,
LT,,fossil_gas,1315,0,45,1,const,0,,,,,,,,,,,
LT,,fossil_other,0,0,30,1,const,0,,,,,,,,,,,
PL,,wind_on,9628,0,0.015,0.75,windon_DE,0,,,,,,,,,,,
PL,,wind_off,0,0,0.015,0.5,windoff_DE_Baltic2,0,,,,,,,,,,,
PL,,solar,14282,0,0.01,0.75,solar_DE,0,,,,,,,,,,,
PL,,hydro,2381,0,1,1,inflow_NO1,0,10,hydro,const,0.6,,,,,,,
PL,,biomass,678,0,15,1,const,0,,,,,,,,,,,
PL,,nuclear,0,0,11.4,1,const,0,,,,,,,,,,,
PL,,fossil_gas,5424,0,45,1,const,0,,,,,,,,,,,
PL,,fossil_other,26658,0,30,1,const,0,,,,,,,,,,,
