const,csp,flexdemand,week 1,week 2,week 3,week 4,week 5,week 6,week 7,week 8,week 9,week 10,week 11,week 12,week 13,week 14,week 15,week 16,week 17,week 18,week 19,week 20,week 21,week 22,week 23,week 24,week 25,week 26,week 27,week 28,week 29,week 30,week 31,week 32,week 33,week 34,week 35,week 36,week 37,week 38,week 39,week 40,week 41,week 42,week 43,week 44,week 45,week 46,week 47,week 48,week 49,week 50,week 51,week 52
1,1.004444444,1.25,5.274463952,5.059814818,5.326608584,4.570578787,4.475143768,5.131699607,4.819531908,4.443836302,4.299216458,4.329146545,4.344987316,4.253920575,3.964810072,4.180712211,3.696397931,3.832806498,3.748109566,3.218700869,3.280446295,2.970506608,2.948985716,2.948740389,3.112478419,3.117974475,3.071409519,2.967903039,3.006616729,2.91137112,2.808594261,2.795018267,2.849023121,2.919904437,2.997997982,3.134839019,3.122596525,2.975095515,3.146878638,3.23853675,3.545858087,3.628138714,3.752379455,3.699999507,3.68393068,4.018199013,4.004948577,4.136066701,4.709796964,4.379546571,4.583551708,4.724523731,4.550385796,4.220587274
1,1,1.2,5.249518799,5.035814559,5.301433888,4.548732164,4.453717253,5.107382908,4.796589384,4.422547605,4.278564383,4.308362716,4.324133755,4.233467894,3.945630066,4.160581795,3.678399486,3.814207577,3.729883484,3.202805265,3.264278885,2.955703565,2.934277409,2.934033161,3.09705041,3.102522272,3.056162297,2.953111457,2.991654728,2.896828394,2.794503962,2.78098773,2.834754853,2.905324147,2.983073921,3.119312578,3.107123976,2.960272271,3.131299198,3.222553827,3.528522324,3.610440748,3.734134577,3.681985207,3.665987116,3.998783987,3.98559188,4.116132817,4.687337497,4.358540879,4.561647978,4.701999436,4.528628063,4.200281327
1,0.995555556,1.15,5.223044805,5.010365849,5.274710822,4.525620316,4.431061255,5.081590835,4.772288397,4.400041148,4.256748711,4.286404081,4.302099457,4.21186858,3.925411704,4.139332165,3.659463209,3.794619738,3.710700204,3.186150734,3.247329424,2.940234547,2.918911187,2.918668111,3.080903257,3.086348867,3.040211312,2.937654875,2.976013229,2.88164184,2.779808328,2.766356942,2.819866108,2.890096833,2.967473589,3.103058618,3.090928493,2.944781334,3.11498773,3.205804549,3.510305109,3.591830516,3.714930901,3.663031728,3.64711039,3.97831061,3.965181795,4.095096439,4.663560665,4.336341507,4.538474163,4.678152262,4.505612667,4.178841232
1,0.991111111,1.1,5.195212178,4.983627437,5.246612378,4.50137588,4.407303319,5.054485977,4.746774875,4.376442808,4.233887598,4.263390394,4.279005018,4.189238372,3.904255293,4.117075151,3.639675081,3.774136241,3.690648466,3.168797761,3.229661691,2.924146792,2.902933139,2.902691314,3.064091772,3.069509365,3.023609184,2.921580392,2.959741395,2.86585554,2.764545952,2.751163773,2.804397638,2.874267033,2.951245691,3.086133146,3.07406543,2.928670186,3.098000884,3.188350458,3.491284388,3.572390353,3.694857397,3.64322524,3.627385817,3.956882039,3.94382077,4.073067013,4.638606538,4.313070895,4.514163596,4.653123062,4.48147117,4.156380946
1,0.986666667,1.05,5.166182186,4.955750614,5.217302247,4.476127402,4.38256755,5.026222965,4.720188935,4.351875233,4.210096971,4.239438972,4.254968494,4.16569109,3.882261212,4.09392117,3.619123003,3.752851328,3.669818575,3.150812035,3.211344247,2.907494451,2.886396416,2.886155908,3.04667671,3.052064776,3.006414758,2.904942038,2.942895058,2.849520895,2.74876346,2.735454215,2.788397948,2.857886544,2.934445657,3.068597955,3.056596009,2.911993192,3.080401012,3.170258167,3.471541061,3.552204986,3.674004566,3.622653812,3.606900716,3.934601134,3.921611051,4.050152883,4.612610132,4.288848707,4.488845422,4.627047538,4.456331175,4.133012742
1,0.982222222,1,5.136102387,4.926874361,5.186930071,4.449994313,4.356969569,4.996943651,4.692659957,4.326452795,4.185485422,4.214659604,4.230100305,4.141333516,3.859524692,4.069974078,3.597891479,3.730854957,3.648297103,3.132258977,3.19244498,2.890333028,2.869355661,2.869116529,3.028719246,3.034076495,2.988687568,2.887795214,2.925531164,2.832691046,2.732509886,2.719276762,2.771917688,2.841008849,2.917130089,3.050515114,3.038581812,2.894806039,3.062250664,3.151593889,3.45115362,3.531356195,3.652459152,3.601402095,3.585739097,3.91156526,3.898649473,4.02645612,4.585696442,4.263786744,4.462639594,4.600051275,4.430311309,4.10884207
1,0.977777778,0.98,5.105103447,4.897122095,5.155628277,4.423083511,4.33061305,4.966773881,4.664303245,4.300278109,4.160150682,4.189151031,4.20449973,4.116261853,3.836132172,4.045327606,3.576057887,3.708229109,3.626163171,3.113199831,3.173027219,2.872715385,2.85186301,2.851625303,3.010277035,3.015602364,2.970483885,2.870192692,2.907703795,2.81541686,2.715832623,2.702678348,2.755005616,2.823685101,2.899352777,3.031943034,3.020080837,2.877161743,3.043608659,3.132419537,3.430194357,3.509919049,3.630300421,3.579547585,3.563977914,3.887862659,3.87502383,4.002068948,4.557977066,4.23798545,4.435653446,4.572246366,4.403517788,4.083964005
1,0.973333333,0.96,5.073297191,4.866599643,5.123510147,4.395487151,4.303587481,4.935821489,4.63521791,4.273439787,4.134177323,4.162998662,4.178252619,4.090559406,3.812158878,4.020063014,3.55368995,3.68504532,3.60348595,3.093688972,3.153147064,2.854688961,2.833965301,2.833729062,2.991401486,2.996693943,2.951853966,2.852181839,2.889461398,2.797744122,2.698774587,2.68570151,2.737705777,2.805961326,2.881161928,3.012933748,3.001144772,2.859107873,3.024527364,3.11279004,3.40872679,3.487959366,3.607597662,3.557158107,3.541684543,3.863570049,3.85081047,3.977071378,4.52954805,4.211531641,4.407979495,4.54372927,4.3760422,4.058460923
1,0.968888889,0.94,5.040775581,4.83539414,5.090668816,4.367281367,4.275966851,4.90417523,4.605485687,4.246011117,4.107635381,4.136273205,4.151430035,4.064295193,3.787667327,3.994247673,3.53084415,3.66136314,3.580323084,3.073772141,3.132851645,2.836293917,2.815702211,2.815467476,2.972135952,2.97739471,2.932840243,2.833802759,2.870844947,2.779711663,2.681372299,2.668382462,2.720055602,2.787876546,2.862598323,2.993531111,2.981817199,2.840684693,3.005050906,3.092751587,3.386804016,3.465532094,3.584408616,3.534290224,3.518915186,3.838751147,3.826072812,3.951529778,4.500488659,4.18449716,4.379694169,4.514579583,4.347960229,4.03240109
1,0.964444444,0.92,5.007610389,4.803573629,5.057176961,4.3385257,4.247809041,4.871904393,4.57517044,4.218049435,4.080579676,4.109030003,4.124087597,4.037523247,3.762706528,3.967934345,3.507564834,3.637229285,3.556719817,3.053485382,3.112178079,2.817561984,2.797105097,2.796871898,2.952514629,2.957738957,2.913476198,2.815087136,2.8518868,2.761350187,2.663654674,2.650749884,2.702084708,2.769461612,2.843694169,2.973769708,2.96213249,2.821924012,2.985214081,3.072340565,3.364467764,3.442680391,3.5607786,3.510988346,3.495713971,3.81345589,3.800860564,3.925496134,4.470860852,4.156938224,4.350857233,4.48485952,4.319331061,4.005837963
1,0.96,0.9,4.973853371,4.771187154,5.023086997,4.309263017,4.219155714,4.83905893,4.544318181,4.189596007,4.053049652,4.081308873,4.096265324,4.010282439,3.737311702,3.941160975,3.483883829,3.612677307,3.532708632,3.032854492,3.091152942,2.798515824,2.778196349,2.777964717,2.932561974,2.937751209,2.89378577,2.796057601,2.832610076,2.74268161,2.645642331,2.632824225,2.683814225,2.75073855,2.824472476,2.95367428,2.942115231,2.802848552,2.96504178,3.051583023,3.341747962,3.419435224,3.536740151,3.487284345,3.472112571,3.787720174,3.775209451,3.899007827,4.440709255,4.128895288,4.321511716,4.454613892,4.290197311,3.978809989
1,0.955555556,0.88,4.9395368,4.738265226,4.988431627,4.279519808,4.190032577,4.805669944,4.512957446,4.160676284,4.025069569,4.053134326,4.067987854,3.982596657,3.711504362,3.913950851,3.459820447,3.587727636,3.508309263,3.011894858,3.069792128,2.779168785,2.758989138,2.7587591,2.912292499,2.917446025,2.873783133,2.776727478,2.813028419,2.723718793,2.627347287,2.614617388,2.665256503,2.731720289,2.804946817,2.933259522,2.921780016,2.783471698,2.944548797,3.030494508,3.318662685,3.395815344,3.51231304,3.463197563,3.448130192,3.761565949,3.749141319,3.87208778,4.410061503,4.100393276,4.291684219,4.423870455,4.260585302,3.951340785
1,0.951111111,0.86,4.904674245,4.704820526,4.953224633,4.249306735,4.160449896,4.771750413,4.481099924,4.131300403,3.996648968,4.024516023,4.039264915,3.954475256,3.685292667,3.886313025,3.435381737,3.562387884,3.483528974,2.990611553,3.048100968,2.759524917,2.739487425,2.739259008,2.891710843,2.896828065,2.853472755,2.757100808,2.793146027,2.704465542,2.608772924,2.596132701,2.646415088,2.712410671,2.785121356,2.912530164,2.901131525,2.763797518,2.923739911,3.009080179,3.295218358,3.371827516,3.487504546,3.438735062,3.423773833,3.735001596,3.722664491,3.844744857,4.37892883,4.071442058,4.261385454,4.392640505,4.230505613,3.923439565
1,0.946666667,0.84,4.8692615,4.670848772,4.917461828,4.218619339,4.130403178,4.737296079,4.448741246,4.101463859,3.967783292,3.995449419,4.010091969,3.925913662,3.658671941,3.858242896,3.410562925,3.53665333,3.45836301,2.968999637,3.026074539,2.739579188,2.719686171,2.7194594,2.870812023,2.875892348,2.832849641,2.737172557,2.772957882,2.684916803,2.589914151,2.577365066,2.627284907,2.692804646,2.76499107,2.891481231,2.880164779,2.743820982,2.902610154,2.987335099,3.271410157,3.347466945,3.462309917,3.413892072,3.399038718,3.708022457,3.695774306,3.816974444,4.347306829,4.042037107,4.230610967,4.36091964,4.199953778,3.895101745
1,0.942222222,0.82,4.833277605,4.636329673,4.881122091,4.187438856,4.099873956,4.702286428,4.415861872,4.071148285,3.938454624,3.965916503,3.980450953,3.896894099,3.631625309,3.829722917,3.385347976,3.510507509,3.432795172,2.947044559,3.003698102,2.719317822,2.699571667,2.699346571,2.849581822,2.854624642,2.8118997,2.716928958,2.752450096,2.665058987,2.570757698,2.558301258,2.607852562,2.672888597,2.7445421,2.870098439,2.858865531,2.723528301,2.881145201,2.965244658,3.247222512,3.322717806,3.436712941,3.388652545,3.373908846,3.680611492,3.668453763,3.788759133,4.315176302,4.012160254,4.199341955,4.328688615,4.168911094,3.866309654
1,0.937777778,0.8,4.796685906,4.601227931,4.844168437,4.155733079,4.068830628,4.666685708,4.382428021,4.040322273,3.908632471,3.935886595,3.950311088,3.867386361,3.604124392,3.800723345,3.359710204,3.483922876,3.406798452,2.924722656,2.980947601,2.698718726,2.679121955,2.678898561,2.827997248,2.833001917,2.790600199,2.696347934,2.731600346,2.644870371,2.551282494,2.53892029,2.588096726,2.652640749,2.723752176,2.848358651,2.837210723,2.702897352,2.859321842,2.942785068,3.222629693,3.297553847,3.410686582,3.362989774,3.348357615,3.652739983,3.64067423,3.760069461,4.282504161,3.981780501,4.167546128,4.29591425,4.137345484,3.837033294
1,0.933333333,0.78,4.759435108,4.56549424,4.806549089,4.123457233,4.037229303,4.630443947,4.348392613,4.008942224,3.878274573,3.905317156,3.919629689,3.837348608,3.576130027,3.771203017,3.333612936,3.456861492,3.380335693,2.902001677,2.957790215,2.677751946,2.658307281,2.658085622,2.806027032,2.810992857,2.768920253,2.675399556,2.710378345,2.624321551,2.531460085,2.519193834,2.567988573,2.632031617,2.702591091,2.826230395,2.815168995,2.681898138,2.837108492,2.919923892,3.197596416,3.271939024,3.384193645,3.33686705,3.322348462,3.624368273,3.612396172,3.730864681,4.249244343,3.950854842,4.135178592,4.262550346,4.10521236,3.807231135
1,0.928888889,0.76,4.721460307,4.529066265,4.768198517,4.09055484,4.005014643,4.593497948,4.313696189,3.976953175,3.847327698,3.874154595,3.888352976,3.806728149,3.547592985,3.741110119,3.307010152,3.429275708,3.35336026,2.878841322,2.934184904,2.656380154,2.637090575,2.636870684,2.783632149,2.788558367,2.746821324,2.654046526,2.688746332,2.603375908,2.511255082,2.499086664,2.547492227,2.61102448,2.681021188,2.803674374,2.792701197,2.660493277,2.81446571,2.896620594,3.172078469,3.245828137,3.357187442,3.310238312,3.295835522,3.595446494,3.58356988,3.701093512,4.215338701,3.919329084,4.102182712,4.228538579,4.072455483,3.776850886
1,0.924444444,0.74,4.682683959,4.491869566,4.729038426,4.056958534,3.972120664,4.555772233,4.278267783,3.944289594,3.815728405,3.842335041,3.856416845,3.775462198,3.518454661,3.710382925,3.27984713,3.401108826,3.325816681,2.855193775,2.91008296,2.634559122,2.61542792,2.615209834,2.760766316,2.765652087,2.724257726,2.632244654,2.666659558,2.581990066,2.490625598,2.478557088,2.526565218,2.58957584,2.65899784,2.780643984,2.769760903,2.638638474,2.791346718,2.87282707,3.146023302,3.219167449,3.32961244,3.283048786,3.268764249,3.565915269,3.554136168,3.670694874,4.180717859,3.887138625,4.068490935,4.193809359,4.039007781,3.745830242
1,0.92,0.72,4.643016794,4.453818469,4.688978671,4.022590837,3.938471486,4.517179925,4.242025748,3.910876126,3.783403763,3.809785059,3.8237476,3.743478583,3.488647725,3.678950487,3.252061037,3.372295729,3.297641257,2.831004206,2.885428517,2.612238178,2.593269004,2.593052765,2.737376483,2.742220875,2.701177096,2.609943312,2.644066745,2.560114346,2.469523672,2.457557375,2.505158909,2.567635873,2.636469917,2.757085801,2.746294892,2.616282981,2.76769789,2.848488159,3.119370605,3.191895271,3.301404868,3.255235576,3.24107202,3.535706374,3.524027034,3.639598566,4.145302004,3.854209187,4.034025567,4.158282629,4.004792115,3.71409759
1,0.915555556,0.7,4.602358638,4.414816851,4.647918092,3.987364859,3.90398202,4.477623541,4.204878494,3.876628273,3.750272003,3.776422315,3.790262606,3.71069639,3.458096719,3.646733274,3.223581481,3.342763451,3.268762621,2.80621124,2.860159035,2.589360631,2.570557543,2.570343197,2.71340328,2.718205257,2.677520839,2.587085858,2.620910522,2.537693173,2.447895672,2.436034146,2.483218901,2.545148845,2.613380208,2.732940032,2.722243603,2.593370019,2.743459206,2.823542111,3.092052828,3.163942501,3.272493279,3.226728226,3.212688679,3.504743343,3.493166262,3.607725901,4.109001621,3.820457485,3.998699471,4.121868593,3.969721975,3.681572644
1,0.911111111,0.68,4.560599144,4.374758838,4.605745258,3.951184925,3.86855858,4.436995712,4.166725157,3.841453002,3.716243104,3.742156167,3.755870891,3.677026544,3.426718595,3.613643735,3.194331007,3.312431693,3.239102239,2.780747377,2.834205728,2.565864155,2.547231659,2.547019258,2.688781421,2.693539832,2.653224525,2.56361002,2.597127808,2.514665453,2.425682643,2.413928732,2.460685401,2.522053483,2.589665813,2.708140925,2.69754154,2.569837168,2.718564664,2.797921013,3.063995654,3.135233104,3.242799051,3.197449203,3.183537031,3.472942015,3.461469968,3.574990259,4.071718132,3.785791826,3.962416703,4.084468367,3.933702107,3.648167024
1,0.906666667,0.66,4.517618429,4.333529417,4.562339102,3.913947115,3.832099412,4.395179792,4.127456172,3.805249267,3.681219303,3.70688817,3.720473652,3.642372305,3.39442317,3.579586795,3.164225522,3.281213268,3.208574845,2.754539358,2.807493936,2.54168112,2.52322421,2.52301381,2.663440057,2.668153626,2.628218237,2.539448227,2.572650155,2.490964896,2.402820629,2.391177482,2.437493533,2.498283303,2.565258479,2.682617124,2.672117624,2.545616692,2.692942632,2.771551155,3.035118403,3.105684536,3.212236819,3.167314332,3.153533264,3.440210998,3.428847059,3.541297575,4.033344459,3.750112622,3.925073049,4.045974541,3.896629049,3.613784748
1,0.902222222,0.64,4.473287592,4.291004926,4.517569451,3.875539711,3.794495127,4.352050366,4.086953743,3.767908444,3.645095506,3.670512501,3.683964677,3.606629689,3.361113517,3.544460251,3.133174648,3.24901447,3.1770888,2.727508467,2.779943437,2.516738868,2.498463064,2.498254729,2.637303065,2.641970382,2.602426853,2.514527886,2.547404025,2.46652029,2.379240925,2.367712025,2.413573607,2.473766887,2.540084879,2.656291959,2.645895484,2.520635824,2.666516151,2.744353339,3.005334373,3.075208087,3.180714842,3.13623315,3.122587306,3.406452058,3.395199626,3.506546739,3.993765487,3.713312819,3.886556474,4.006271638,3.858391576,3.578322642
1,0.897777778,0.62,4.427469117,4.247053443,4.471297428,3.835843543,3.755629041,4.307473638,4.045092211,3.729314668,3.607759615,3.632916282,3.646230677,3.569687775,3.326686252,3.508155095,3.101081999,3.215735355,3.14454637,2.699570769,2.751468684,2.490959934,2.472871316,2.472665114,2.610289276,2.61490879,2.575770277,2.488771596,2.521311008,2.441255708,2.354870284,2.343459466,2.388851321,2.448428084,2.514066828,2.629083681,2.61879369,2.494816976,2.639203154,2.716243111,2.974551101,3.043709148,3.148135272,3.104109175,3.090603096,3.371560423,3.360423241,3.470629904,3.952858417,3.675278227,3.846747469,3.965236476,3.818871044,3.541670658
1,0.893333333,0.6,4.380017146,4.201535047,4.423375734,3.794732222,3.715377405,4.261307699,4.001738302,3.689345052,3.569092745,3.5939798,3.6071515,3.531428935,3.29103174,3.470555721,3.067845363,3.181269941,3.110843912,2.670637263,2.721978972,2.46426218,2.446367424,2.446163433,2.58231263,2.586882635,2.548163583,2.462097296,2.494287972,2.415090652,2.329631049,2.318342525,2.3632479,2.422186158,2.48712143,2.60090561,2.590725899,2.468077885,2.610916628,2.687130922,2.942670539,3.011087396,3.114394351,3.070840096,3.057478766,3.335424979,3.324407159,3.4334327,3.910493008,3.635887738,3.805519287,3.922738407,3.777941623,3.503712086
1,0.888888889,0.58,4.330777613,4.154301945,4.37364878,3.752072251,3.673609513,4.213402655,3.956751243,3.647869805,3.528969332,3.553576615,3.566600244,3.491728924,3.254034188,3.431540025,3.033356792,3.145506292,3.075871966,2.640613962,2.691378506,2.436558873,2.418865284,2.418663585,2.553282243,2.557800874,2.519517087,2.434418326,2.466247127,2.387940113,2.303441217,2.292279594,2.336680159,2.394955855,2.459161148,2.571666207,2.561600933,2.440331683,2.581564685,2.656922206,2.909589138,2.977236878,3.079382493,3.036317859,3.023106732,3.297928374,3.287034412,3.394834328,3.866531696,3.595013439,3.762738052,3.878639437,3.735470406,3.464323658
1,0.884444444,0.56,4.279588221,4.10519845,4.321952661,3.707723008,3.630187679,4.163600604,3.909982746,3.604752208,3.487257108,3.511573539,3.524443232,3.450456872,3.215571627,3.390979391,2.997502581,3.108326503,3.039515237,2.609401872,2.659566391,2.407758662,2.390274206,2.390074892,2.523102391,2.527567613,2.489736331,2.405643415,2.437096008,2.359714563,2.276214422,2.265184727,2.309060488,2.366647381,2.430093783,2.541269061,2.531322756,2.411486878,2.551050542,2.625517356,2.87519783,2.942045991,3.04298427,3.00042865,2.987373675,3.258946995,3.248181797,3.354707545,3.820829571,3.552520591,3.718262741,3.832794202,3.691317392,3.42337553
1,0.88,0.54,4.226278246,4.054060793,4.268114966,3.661536574,3.584967078,4.11173545,3.861276829,3.559848449,3.443816947,3.467830477,3.480539856,3.40747512,3.175515765,3.348738531,2.960163135,3.069606559,3.001652453,2.576896871,2.626436507,2.377765466,2.360498808,2.360301977,2.491672395,2.496081995,2.458721965,2.375676568,2.406737365,2.330319837,2.24785983,2.236967528,2.280296743,2.337166294,2.399822366,2.509612769,2.499790362,2.381447241,2.519272405,2.59281161,2.839381895,2.905397349,3.005078273,2.963052754,2.950160401,3.21835082,3.207719721,3.312918512,3.773234206,3.508267464,3.671945018,3.785049797,3.645335318,3.380731121
1,0.875555556,0.52,4.17066816,4.000716757,4.211954389,3.613357403,3.537795414,4.057632527,3.81046946,3.513007298,3.398502548,3.422200106,3.434742254,3.36263891,3.133731694,3.304675181,2.921212691,3.029216049,2.962156089,2.542989475,2.591877264,2.346478256,2.329438794,2.329244553,2.458886389,2.463237967,2.426369523,2.344416844,2.375068941,2.29965692,2.218281929,2.207532949,2.250292035,2.306413291,2.368244929,2.476590702,2.466897539,2.350111586,2.486123235,2.558694806,2.8020207,2.867167517,2.965536832,2.924064288,2.911341574,3.176003122,3.165511907,3.269326484,3.723585309,3.46210502,3.623628892,3.735245429,3.597369324,3.33624681
1,0.871111111,0.5,4.112569015,3.944985095,4.153280113,3.563021792,3.488512408,4.001108008,3.757388008,3.464069599,3.35115994,3.374527382,3.386894814,3.315795894,3.090077436,3.25863962,2.880518896,2.987017731,2.920891939,2.507564461,2.555771227,2.313790712,2.296988616,2.296797081,2.424632961,2.42892392,2.392569066,2.311758017,2.341983119,2.267621614,2.187380205,2.176780962,2.218944399,2.274283867,2.335254168,2.442090647,2.432532513,2.317373429,2.451490389,2.523051012,2.762987291,2.827226591,2.924225587,2.88333077,2.870785287,3.131760008,3.12141494,3.223783344,3.671714184,3.413876407,3.573150195,3.683211875,3.547256432,3.289771446
1,0.866666667,0.48,4.051781596,3.886674706,4.091890949,3.51035714,3.436949067,3.941968075,3.701850461,3.412867543,3.301626783,3.324648835,3.336833466,3.266785448,3.044403297,3.210473992,2.837942208,2.942866901,2.877718503,2.470500352,2.517994581,2.279590741,2.263036994,2.262848289,2.388794649,2.393022184,2.357204685,2.27758809,2.307366441,2.234104061,2.155048687,2.144606109,2.186146335,2.24066784,2.300736949,2.405994295,2.396577438,2.283120502,2.415255101,2.485757998,2.722147819,2.785437608,2.881002877,2.84071252,2.82835247,3.085469766,3.075277607,3.17613292,3.617442968,3.363416248,3.520335837,3.628770713,3.494824806,3.241145663
1,0.862222222,0.46,3.988095259,3.82558353,4.027574171,3.45518095,3.38292671,3.880007795,3.643664366,3.359223701,3.249731431,3.272391621,3.284384733,3.215437735,2.996551002,3.160011386,2.793335083,2.896610561,2.832486171,2.431668703,2.478416414,2.243759822,2.227466268,2.22728053,2.351247255,2.355408342,2.320153825,2.24178865,2.271098942,2.198988105,2.121175329,2.110896888,2.151784182,2.205448714,2.264573653,2.368176556,2.358907715,2.247234102,2.3772918,2.446686528,2.679360757,2.741655753,2.835718921,2.79606185,2.783896077,3.036971985,3.026940027,3.126210089,3.560583595,3.310549685,3.465002801,3.57173329,3.439892754,3.190200957
1,0.857777778,0.44,3.92128643,3.761497105,3.96010399,3.397299521,3.326255687,3.815009652,3.582625456,3.302949752,3.195291701,3.217572286,3.229364489,3.161572493,2.946352559,3.107074648,2.74654092,2.848086324,2.785036148,2.390933188,2.436897781,2.206172164,2.19015156,2.189968933,2.311858964,2.315950343,2.281286412,2.204234012,2.233053297,2.162150464,2.08564121,2.075534955,2.115737303,2.168502845,2.226637321,2.328504664,2.319391095,2.209588243,2.33746721,2.405699434,2.634475896,2.695727324,2.788214743,2.749222009,2.737260037,2.986096408,2.976232506,3.073839592,3.500936458,3.255091125,3.406956836,3.511899373,3.382267434,3.136758483
1,0.853333333,0.42,3.851116677,3.69418671,3.889239614,3.33650628,3.266733743,3.746741674,3.51851589,3.243844857,3.138113299,3.159995183,3.17157637,3.104997482,2.893628812,3.051474851,2.697392713,2.797121007,2.735199086,2.348148423,2.393290499,2.166693615,2.150959692,2.150780334,2.270489196,2.274507363,2.240463726,2.164790146,2.193093722,2.123459664,2.048319509,2.0383941,2.077877045,2.129698371,2.186792557,2.28683703,2.277886543,2.170048564,2.295639194,2.362650434,2.587333043,2.647488404,2.738320801,2.700025825,2.688277907,2.932661463,2.92297407,3.018834522,3.438288679,3.196842639,3.345990781,3.449055418,3.321743185,3.080627507
1,0.848888889,0.4,3.777330254,3.623407023,3.814722765,3.272579653,3.20414394,3.674955047,3.451102009,3.181693599,3.077987829,3.099450462,3.110809756,3.045506502,2.838187599,2.993009351,2.645711331,2.743528858,2.682793344,2.303158468,2.347435634,2.125180286,2.109747821,2.109571898,2.226987171,2.230928351,2.197536982,2.123313286,2.151074574,2.082774685,2.009074195,1.999338955,2.038065418,2.088893861,2.144894137,2.243021785,2.234242787,2.128470955,2.251655302,2.317382624,2.537760375,2.596763175,2.685855249,2.648293993,2.636771162,2.876472395,2.86697061,2.960994401,3.37241193,3.135591931,3.281882435,3.38297238,3.258099416,3.02160345
1,0.844444444,0.38,3.69965101,3.548893145,3.73627456,3.205280392,3.13825203,3.599381106,3.38013151,3.116263371,3.014690266,3.035711529,3.046837225,2.982876904,2.779821426,2.931459334,2.591303352,2.687109303,2.627622789,2.255794943,2.299161569,2.081476807,2.066361704,2.0661894,2.181190077,2.185050208,2.152345518,2.079648202,2.10683859,2.03994326,1.967758389,1.95822335,1.996153419,2.045936597,2.100785251,2.196894946,2.188296484,2.084699805,2.205350918,2.269726586,2.485572361,2.543361794,2.630621726,2.593832903,2.582547034,2.817318912,2.808012527,2.900102759,3.30305966,3.071109764,3.214391865,3.313402939,3.191097934,2.959465408
1,0.84,0.36,3.617778477,3.470356851,3.653591556,3.134348177,3.068803139,3.519727525,3.305329877,3.047301084,2.94797577,2.968531837,2.979411323,2.916866431,2.718304529,2.866586722,2.53395832,2.627644105,2.569474015,2.205874642,2.248281573,2.035414129,2.02063352,2.020465029,2.132920766,2.136695472,2.104714531,2.03362599,2.060214661,1.994799711,1.924212276,1.914888245,1.95197893,2.000660417,2.054295282,2.148278089,2.139869909,2.038565803,2.156546932,2.21949798,2.430567134,2.487077699,2.572406587,2.536431892,2.525395777,2.754972203,2.745871767,2.835924061,3.22996361,3.003146717,3.143258015,3.240077995,3.120479574,2.893973027
1,0.835555556,0.34,3.531382909,3.387481834,3.566340742,3.059497325,2.995517556,3.435673495,3.22639584,2.974528988,2.877575645,2.897640817,2.908260491,2.847209223,2.653389143,2.798130235,2.473445274,2.564893765,2.508112826,2.153196506,2.194590724,1.986806731,1.972379096,1.972214628,2.081984829,2.085669392,2.054452182,1.985061295,2.011015006,1.947162219,1.878260471,1.869159105,1.905364034,1.952882966,2.005236986,2.096975406,2.088768021,1.989883141,2.105046783,2.166494507,2.372523155,2.427684201,2.510975365,2.475859775,2.465087212,2.689181163,2.680298053,2.768199823,3.152829382,2.931429064,3.068194389,3.162702227,3.045959915,2.824862532
1,0.831111111,0.32,3.440098959,3.299917633,3.474153155,2.980411308,2.918085375,3.346863571,3.142995606,2.897639347,2.803192185,2.822738685,2.833083848,2.773610714,2.584800757,2.725800386,2.409508318,2.498592926,2.443279737,2.097537771,2.137861976,1.935449063,1.921394372,1.921234156,2.028166869,2.031756189,2.001345923,1.933748745,1.95903157,1.896829335,1.829708652,1.820842551,1.856111606,1.902402205,1.953402908,2.04276995,2.03477472,1.938445949,2.050632687,2.110492028,2.31119497,2.364930139,2.446068281,2.411860407,2.401366307,2.619667576,2.611014088,2.696643656,3.071330793,2.855653528,2.988883559,3.080948431,2.967223832,2.751841671
1,0.826666667,0.3,3.343517539,3.207271829,3.376615657,2.896735702,2.836159581,3.252899751,3.054755417,2.81628758,2.724492039,2.743489767,2.753544487,2.695741073,2.512231989,2.649273028,2.341860919,2.42844446,2.374684198,2.038649001,2.077841097,1.881110963,1.867450861,1.867295142,1.9712257,1.974714249,1.945157757,1.879458382,1.904031387,1.843575491,1.778339234,1.76972205,1.80400092,1.848991902,1.898560751,1.985418797,1.977648035,1.884023711,1.993060786,2.051239565,2.246307736,2.29853428,2.377394454,2.344146972,2.333947496,2.546119917,2.537709377,2.620934879,2.985102606,2.77548052,2.904970093,2.994450228,2.883918467,2.674583199
1,0.822222222,0.28,3.241175218,3.109099876,3.27326023,2.808069004,2.749347068,3.153331166,2.961251866,2.730083332,2.641097577,2.6595138,2.669260754,2.613226655,2.435334633,2.568180958,2.27017848,2.35411177,2.301997066,1.976247629,2.014240087,1.8235317,1.810289722,1.81013877,1.910888099,1.914269867,1.885618074,1.821929703,1.845750549,1.787145158,1.723905729,1.71555231,1.748781932,1.792395777,1.840447364,1.924646757,1.917113852,1.826355291,1.932054831,1.988452806,2.177550101,2.228178034,2.304624362,2.272394558,2.26250728,2.468185278,2.460032179,2.540710216,2.89373107,2.690525343,2.816051347,2.902792569,2.795644094,2.592716406
